datetime,Global_active_power,temperature_c,humidity_pct,occupancy,Sub_metering_1,Sub_metering_2,Sub_metering_3,is_weekend,is_holiday
2023-01-13 12:00:00,0.4472,7.67,61.5,0.093,0.0777,0.0545,0.0872,0,0
2023-01-13 13:00:00,0.5095,6.11,55.7,0.08,0.062,0.0454,0.1165,0,0
2023-01-13 14:00:00,0.4975,7.61,53.4,0.149,0.0782,0.0806,0.1385,0,0
2023-01-13 15:00:00,0.5123,6.87,53.4,0.099,0.0701,0.0544,0.1159,0,0
2023-01-13 16:00:00,0.8354,5.38,44.0,0.092,0.1372,0.1028,0.1704,0,0
2023-01-13 17:00:00,1.0451,4.61,50.3,0.067,0.1141,0.1075,0.2978,0,0
2023-01-13 18:00:00,1.924,4.82,54.1,0.974,0.1963,0.1903,0.4804,0,0
2023-01-13 19:00:00,2.1886,4.44,48.7,1.0,0.3814,0.1807,0.6302,0,0
2023-01-13 20:00:00,2.1421,2.62,57.7,1.0,0.311,0.2652,0.4731,0,0
2023-01-13 21:00:00,1.8858,3.59,49.1,0.986,0.2708,0.3152,0.3761,0,0
2023-01-13 22:00:00,1.6952,2.42,60.0,0.98,0.2065,0.1755,0.2579,0,0
2023-01-13 23:00:00,1.6514,-1.55,65.6,0.97,0.2986,0.1605,0.4843,0,0
2023-01-14 00:00:00,1.5619,-0.99,60.0,0.753,0.1977,0.1919,0.4305,1,0
2023-01-14 01:00:00,1.3704,2.99,62.1,0.848,0.2461,0.2336,0.3476,1,0
2023-01-14 02:00:00,1.4217,1.15,81.9,0.825,0.1779,0.1641,0.2161,1,0
2023-01-14 03:00:00,1.4289,2.24,67.8,0.843,0.199,0.1705,0.4055,1,0
2023-01-14 04:00:00,1.3347,4.32,74.0,0.791,0.1427,0.2254,0.3721,1,0
2023-01-14 05:00:00,1.5369,3.33,69.8,0.837,0.2268,0.1928,0.2717,1,0
2023-01-14 06:00:00,1.7308,4.17,57.3,0.776,0.2984,0.2454,0.4256,1,0
2023-01-14 07:00:00,2.2824,3.59,68.5,0.951,0.3605,0.2391,0.4322,1,0
2023-01-14 08:00:00,1.8082,6.17,58.5,0.92,0.3151,0.2348,0.5025,1,0
2023-01-14 09:00:00,1.4805,7.12,67.8,0.977,0.231,0.2122,0.4288,1,0
2023-01-14 10:00:00,1.1948,5.85,72.5,0.95,0.2263,0.1441,0.2916,1,0
2023-01-14 11:00:00,1.1374,5.63,58.6,0.954,0.2258,0.1933,0.2993,1,0
2023-01-14 12:00:00,1.0313,11.06,60.7,0.986,0.1803,0.145,0.2805,1,0
2023-01-14 13:00:00,1.1115,6.87,61.6,0.974,0.1611,0.1896,0.2904,1,0
2023-01-14 14:00:00,1.2809,5.69,57.2,0.997,0.189,0.1299,0.3083,1,0
2023-01-14 15:00:00,1.073,7.3,45.8,0.941,0.1767,0.0883,0.257,1,0
2023-01-14 16:00:00,1.4346,5.54,46.8,0.946,0.1735,0.1579,0.3797,1,0
2023-01-14 17:00:00,1.763,3.26,50.9,0.962,0.232,0.3029,0.3091,1,0
2023-01-14 18:00:00,2.0478,4.84,54.7,0.945,0.2922,0.3311,0.5631,1,0
2023-01-14 19:00:00,2.5635,2.06,53.1,0.942,0.3014,0.3583,0.5342,1,0
2023-01-14 20:00:00,2.3249,4.98,49.1,0.934,0.2421,0.3391,0.5626,1,0
2023-01-14 21:00:00,2.118,2.74,64.6,0.983,0.3285,0.3619,0.3215,1,0
2023-01-14 22:00:00,1.7765,1.1,49.0,0.953,0.259,0.2911,0.5223,1,0
2023-01-14 23:00:00,1.7488,1.38,51.1,0.961,0.32,0.2794,0.4132,1,0
2023-01-15 00:00:00,1.2691,2.56,65.0,0.77,0.2023,0.1061,0.3515,1,0
2023-01-15 01:00:00,1.294,1.59,65.1,0.775,0.234,0.1717,0.2583,1,0
2023-01-15 02:00:00,1.1647,4.79,65.2,0.784,0.1582,0.1471,0.3301,1,0
2023-01-15 03:00:00,1.1719,3.79,70.9,0.797,0.1927,0.209,0.3071,1,0
2023-01-15 04:00:00,1.3115,3.44,62.3,0.754,0.2065,0.1706,0.3773,1,0
2023-01-15 05:00:00,1.5103,2.02,71.1,0.839,0.2794,0.1462,0.3755,1,0
2023-01-15 06:00:00,1.6884,3.98,68.4,0.84,0.2785,0.1518,0.4628,1,0
2023-01-15 07:00:00,1.9494,5.7,69.3,0.966,0.2011,0.1786,0.4993,1,0
2023-01-15 08:00:00,2.1478,4.47,61.1,0.932,0.3337,0.3567,0.4599,1,0
2023-01-15 09:00:00,1.4726,8.27,72.3,0.939,0.2422,0.1753,0.4257,1,0
2023-01-15 10:00:00,1.447,5.34,64.9,0.973,0.2486,0.197,0.417,1,0
2023-01-15 11:00:00,1.1016,6.15,60.2,0.929,0.185,0.1882,0.3297,1,0
2023-01-15 12:00:00,1.2486,6.36,56.6,0.961,0.2418,0.2213,0.3324,1,0
2023-01-15 13:00:00,0.9985,8.22,54.0,0.991,0.1445,0.1692,0.1671,1,0
2023-01-15 14:00:00,1.174,5.6,50.8,0.941,0.1207,0.1595,0.3001,1,0
2023-01-15 15:00:00,1.3446,3.63,52.0,0.959,0.1426,0.1286,0.2749,1,0
2023-01-15 16:00:00,1.2291,7.34,52.1,0.993,0.1526,0.1264,0.2737,1,0
2023-01-15 17:00:00,1.7492,4.31,50.2,0.934,0.1802,0.2973,0.4408,1,0
2023-01-15 18:00:00,2.2188,2.6,56.9,0.976,0.2761,0.3286,0.4451,1,0
2023-01-15 19:00:00,2.351,2.3,51.9,0.976,0.2557,0.2179,0.6391,1,0
2023-01-15 20:00:00,2.4806,5.28,55.3,0.993,0.3025,0.3183,0.6631,1,0
2023-01-15 21:00:00,2.3636,1.1,49.8,0.986,0.2614,0.2364,0.3647,1,0
2023-01-15 22:00:00,2.011,1.42,47.9,0.975,0.2137,0.1792,0.4101,1,0
2023-01-15 23:00:00,1.6552,0.64,70.0,0.964,0.1756,0.2395,0.3328,1,0
2023-01-16 00:00:00,1.3516,-0.55,59.1,0.974,0.1981,0.1966,0.3896,0,0
2023-01-16 01:00:00,1.3049,0.28,71.5,1.0,0.1643,0.1199,0.221,0,0
2023-01-16 02:00:00,1.3805,-0.25,55.8,0.978,0.2733,0.2032,0.25,0,0
2023-01-16 03:00:00,1.2171,3.61,74.6,0.994,0.1322,0.1642,0.2451,0,0
2023-01-16 04:00:00,1.2225,2.95,65.6,1.0,0.1326,0.1679,0.2949,0,0
2023-01-16 05:00:00,1.0051,7.24,66.8,1.0,0.1715,0.1137,0.2677,0,0
2023-01-16 06:00:00,1.6316,3.23,67.1,0.99,0.2229,0.2037,0.4475,0,0
2023-01-16 07:00:00,1.8758,3.78,75.0,0.968,0.2007,0.1642,0.4605,0,0
2023-01-16 08:00:00,1.4191,8.1,73.8,0.498,0.2337,0.2438,0.249,0,0
2023-01-16 09:00:00,0.7055,8.0,72.4,0.077,0.1132,0.0588,0.193,0,0
2023-01-16 10:00:00,0.4736,7.47,65.4,0.076,0.0739,0.0607,0.1012,0,0
2023-01-16 11:00:00,0.523,5.52,62.6,0.083,0.0796,0.0731,0.1146,0,0
2023-01-16 12:00:00,0.3083,9.91,60.4,0.121,0.0463,0.0307,0.0728,0,0
2023-01-16 13:00:00,0.4018,7.09,54.9,0.1,0.0669,0.0719,0.0774,0,0
2023-01-16 14:00:00,0.5019,6.25,58.8,0.087,0.0668,0.0426,0.1377,0,0
2023-01-16 15:00:00,0.3977,8.13,51.6,0.14,0.0585,0.0341,0.1149,0,0
2023-01-16 16:00:00,0.8641,5.76,55.3,0.121,0.1188,0.0897,0.1613,0,0
2023-01-16 17:00:00,1.1659,3.32,56.9,0.099,0.1593,0.1844,0.2802,0,0
2023-01-16 18:00:00,1.8639,4.36,53.4,0.992,0.2573,0.3071,0.3397,0,0
2023-01-16 19:00:00,2.4097,2.35,51.4,1.0,0.2438,0.26,0.3685,0,0
2023-01-16 20:00:00,2.5767,-1.72,49.0,0.967,0.2716,0.3378,0.6224,0,0
2023-01-16 21:00:00,2.1085,0.85,51.7,1.0,0.304,0.25,0.6264,0,0
2023-01-16 22:00:00,1.6287,0.91,65.1,0.952,0.1689,0.2635,0.313,0,0
2023-01-16 23:00:00,1.521,-0.34,48.4,0.951,0.2945,0.1615,0.3522,0,0
2023-01-17 00:00:00,1.2035,2.25,58.7,1.0,0.2294,0.1743,0.2128,0,0
2023-01-17 01:00:00,1.4619,0.33,60.6,1.0,0.2147,0.1921,0.2952,0,0
2023-01-17 02:00:00,1.0928,2.51,78.3,0.982,0.1378,0.1816,0.2573,0,0
2023-01-17 03:00:00,1.3513,0.42,67.0,1.0,0.2442,0.1498,0.3023,0,0
2023-01-17 04:00:00,1.0895,4.26,68.6,1.0,0.185,0.1169,0.3267,0,0
2023-01-17 05:00:00,1.3328,1.7,65.1,0.953,0.2481,0.1471,0.277,0,0
2023-01-17 06:00:00,1.6246,0.88,70.3,0.954,0.3055,0.1946,0.4509,0,0
2023-01-17 07:00:00,1.7041,7.02,69.5,1.0,0.268,0.2073,0.5096,0,0
2023-01-17 08:00:00,1.4932,4.61,66.9,0.506,0.2863,0.1622,0.2853,0,0
2023-01-17 09:00:00,0.7534,9.15,58.4,0.138,0.1232,0.1015,0.2259,0,0
2023-01-17 10:00:00,0.626,7.84,63.0,0.119,0.0766,0.1102,0.1716,0,0
2023-01-17 11:00:00,0.4285,8.47,69.9,0.097,0.0541,0.0721,0.088,0,0
2023-01-17 12:00:00,0.3667,8.96,66.6,0.066,0.0502,0.0519,0.1016,0,0
2023-01-17 13:00:00,0.5005,7.46,53.0,0.089,0.0947,0.0843,0.0863,0,0
2023-01-17 14:00:00,0.5267,7.18,55.3,0.129,0.1048,0.0645,0.0859,0,0
2023-01-17 15:00:00,0.3247,8.43,64.8,0.073,0.0495,0.0486,0.0958,0,0
2023-01-17 16:00:00,0.7371,6.06,42.6,0.121,0.0782,0.1087,0.1948,0,0
2023-01-17 17:00:00,1.0202,4.08,46.6,0.075,0.1036,0.1609,0.2029,0,0
2023-01-17 18:00:00,1.9159,5.27,45.2,0.996,0.3603,0.1644,0.5089,0,0
2023-01-17 19:00:00,2.4695,0.44,56.1,0.959,0.3073,0.2461,0.4776,0,0
2023-01-17 20:00:00,2.1251,4.87,52.2,0.995,0.4091,0.2724,0.3326,0,0
2023-01-17 21:00:00,1.7935,4.28,57.7,1.0,0.1869,0.2221,0.3715,0,0
2023-01-17 22:00:00,1.6203,3.59,58.7,1.0,0.1714,0.1507,0.3716,0,0
2023-01-17 23:00:00,1.3278,3.23,64.8,0.991,0.2189,0.116,0.3933,0,0
2023-01-18 00:00:00,1.3414,1.36,53.6,0.987,0.2306,0.1648,0.3498,0,0
2023-01-18 01:00:00,1.2679,1.43,57.9,0.978,0.1581,0.1188,0.305,0,0
2023-01-18 02:00:00,1.3372,0.05,66.7,1.0,0.232,0.207,0.3079,0,0
2023-01-18 03:00:00,1.0055,4.99,63.7,1.0,0.1206,0.1049,0.1991,0,0
2023-01-18 04:00:00,1.2087,2.26,63.5,0.998,0.1468,0.1782,0.2401,0,0
2023-01-18 05:00:00,1.3368,4.22,73.0,0.988,0.1783,0.2264,0.3397,0,0
2023-01-18 06:00:00,1.4629,4.87,75.6,1.0,0.1466,0.1665,0.3228,0,0
2023-01-18 07:00:00,2.0,3.26,65.3,1.0,0.2729,0.2347,0.4426,0,0
2023-01-18 08:00:00,1.6043,3.37,67.3,0.517,0.2608,0.2711,0.4104,0,0
2023-01-18 09:00:00,0.7827,6.62,70.5,0.081,0.1561,0.1238,0.1763,0,0
2023-01-18 10:00:00,0.6746,6.41,72.2,0.129,0.0973,0.112,0.112,0,0
2023-01-18 11:00:00,0.5485,7.25,62.1,0.082,0.0625,0.0718,0.1605,0,0
2023-01-18 12:00:00,0.5624,9.09,51.3,0.092,0.1073,0.0658,0.1627,0,0
2023-01-18 13:00:00,0.2717,7.72,51.1,0.063,0.0453,0.0402,0.0637,0,0
2023-01-18 14:00:00,0.3389,8.23,51.1,0.136,0.0539,0.0355,0.068,0,0
2023-01-18 15:00:00,0.5664,7.28,50.4,0.114,0.0616,0.0778,0.1219,0,0
2023-01-18 16:00:00,0.6081,5.51,53.4,0.074,0.0671,0.089,0.1157,0,0
2023-01-18 17:00:00,1.1334,3.76,58.1,0.135,0.2207,0.1455,0.2226,0,0
2023-01-18 18:00:00,1.8704,4.89,48.7,1.0,0.3141,0.2658,0.4026,0,0
2023-01-18 19:00:00,2.3165,3.84,50.8,0.994,0.4265,0.387,0.6642,0,0
2023-01-18 20:00:00,2.3019,4.36,57.4,1.0,0.2484,0.2402,0.6441,0,0
2023-01-18 21:00:00,2.0578,2.14,58.3,0.984,0.4012,0.1713,0.4676,0,0
2023-01-18 22:00:00,1.7785,1.45,56.6,0.96,0.2854,0.299,0.4026,0,0
2023-01-18 23:00:00,1.4811,1.25,64.9,1.0,0.2529,0.2092,0.2843,0,0
2023-01-19 00:00:00,1.2901,0.21,50.7,1.0,0.1842,0.1791,0.3352,0,0
2023-01-19 01:00:00,1.0051,3.86,63.4,0.956,0.1074,0.1397,0.1619,0,0
2023-01-19 02:00:00,1.0935,3.7,64.3,1.0,0.1867,0.1635,0.2468,0,0
2023-01-19 03:00:00,1.2854,0.65,70.4,1.0,0.2013,0.1736,0.3057,0,0
2023-01-19 04:00:00,1.3538,4.3,67.5,1.0,0.1628,0.2157,0.2519,0,0
2023-01-19 05:00:00,1.4465,1.05,71.1,0.962,0.2043,0.1769,0.388,0,0
2023-01-19 06:00:00,1.3442,6.07,68.5,1.0,0.2413,0.1867,0.3991,0,0
2023-01-19 07:00:00,1.8518,4.32,71.3,0.972,0.3221,0.2739,0.4136,0,0
2023-01-19 08:00:00,1.316,6.63,68.9,0.49,0.2488,0.2054,0.3472,0,0
2023-01-19 09:00:00,1.0212,3.82,73.1,0.077,0.1249,0.1275,0.2654,0,0
2023-01-19 10:00:00,0.5507,5.39,70.9,0.095,0.0876,0.0526,0.134,0,0
2023-01-19 11:00:00,0.4034,8.19,61.8,0.061,0.0805,0.0471,0.1039,0,0
2023-01-19 12:00:00,0.3663,6.54,54.2,0.08,0.0531,0.0488,0.109,0,0
2023-01-19 13:00:00,0.4535,6.23,56.3,0.057,0.0504,0.079,0.0982,0,0
2023-01-19 14:00:00,0.2664,9.28,53.9,0.099,0.0377,0.0424,0.0604,0,0
2023-01-19 15:00:00,0.2603,10.03,48.9,0.08,0.0491,0.0452,0.0628,0,0
2023-01-19 16:00:00,0.4958,7.5,44.4,0.109,0.0701,0.0833,0.0896,0,0
2023-01-19 17:00:00,1.0817,3.73,50.2,0.096,0.15,0.1294,0.2996,0,0
2023-01-19 18:00:00,1.8038,7.24,47.2,0.974,0.1836,0.2127,0.479,0,0
2023-01-19 19:00:00,2.4861,1.47,50.3,0.96,0.3815,0.3625,0.4663,0,0
2023-01-19 20:00:00,2.1587,2.63,46.9,1.0,0.4308,0.2496,0.6079,0,0
2023-01-19 21:00:00,1.954,2.55,52.4,1.0,0.2409,0.2884,0.5426,0,0
2023-01-19 22:00:00,1.5442,4.88,51.8,0.953,0.2715,0.1893,0.4002,0,0
2023-01-19 23:00:00,1.2859,3.06,46.0,1.0,0.1483,0.1266,0.3264,0,0
2023-01-20 00:00:00,1.3498,1.0,61.9,1.0,0.1838,0.2093,0.3345,0,0
2023-01-20 01:00:00,1.3467,0.38,66.8,0.971,0.2132,0.1245,0.3147,0,0
2023-01-20 02:00:00,1.1812,3.6,64.0,1.0,0.144,0.1127,0.3151,0,0
2023-01-20 03:00:00,1.1394,1.77,68.7,1.0,0.1549,0.1182,0.3291,0,0
2023-01-20 04:00:00,1.2825,3.52,69.0,1.0,0.242,0.1694,0.284,0,0
2023-01-20 05:00:00,1.4795,1.86,76.0,1.0,0.1597,0.2134,0.2899,0,0
2023-01-20 06:00:00,1.3819,5.55,70.6,0.953,0.2605,0.1284,0.2103,0,0
2023-01-20 07:00:00,1.7787,6.2,67.9,1.0,0.2281,0.2026,0.3248,0,0
2023-01-20 08:00:00,1.5728,4.33,63.2,0.456,0.1724,0.2255,0.2978,0,0
2023-01-20 09:00:00,0.8097,8.36,58.4,0.114,0.12,0.0968,0.2186,0,0
2023-01-20 10:00:00,0.5957,8.13,66.3,0.085,0.0759,0.0558,0.1203,0,0
2023-01-20 11:00:00,0.3187,8.7,64.6,0.054,0.0627,0.0428,0.0945,0,0
2023-01-20 12:00:00,0.5461,7.13,63.5,0.143,0.0685,0.0792,0.1211,0,0
2023-01-20 13:00:00,0.4587,7.86,62.1,0.064,0.0858,0.0388,0.1038,0,0
2023-01-20 14:00:00,0.5404,7.39,51.8,0.135,0.1065,0.0703,0.1052,0,0
2023-01-20 15:00:00,0.5143,6.59,57.6,0.083,0.0702,0.0639,0.1353,0,0
2023-01-20 16:00:00,0.5813,6.45,56.3,0.124,0.0796,0.047,0.1201,0,0
2023-01-20 17:00:00,0.8332,7.36,48.2,0.075,0.1569,0.1043,0.1803,0,0
2023-01-20 18:00:00,1.7837,6.31,43.3,1.0,0.2631,0.2433,0.4947,0,0
2023-01-20 19:00:00,2.415,2.15,47.6,1.0,0.4122,0.2491,0.499,0,0
2023-01-20 20:00:00,2.2273,4.67,49.6,1.0,0.326,0.1855,0.5276,0,0
2023-01-20 21:00:00,1.7952,4.36,54.4,0.981,0.25,0.1657,0.5139,0,0
2023-01-20 22:00:00,1.5335,1.87,53.0,0.973,0.2959,0.2709,0.3249,0,0
2023-01-20 23:00:00,1.2823,2.56,69.4,0.967,0.1847,0.1544,0.2107,0,0
2023-01-21 00:00:00,1.2669,2.54,59.9,0.834,0.1978,0.1317,0.1927,1,0
2023-01-21 01:00:00,1.3616,0.63,58.4,0.811,0.2402,0.1827,0.2677,1,0
2023-01-21 02:00:00,1.1452,1.63,65.1,0.801,0.1916,0.1834,0.3091,1,0
2023-01-21 03:00:00,1.1732,3.81,67.0,0.775,0.2303,0.1452,0.3206,1,0
2023-01-21 04:00:00,1.3548,2.56,67.9,0.793,0.2357,0.2252,0.2377,1,0
2023-01-21 05:00:00,1.3637,5.49,76.8,0.812,0.2407,0.2325,0.3539,1,0
2023-01-21 06:00:00,1.5435,6.76,74.4,0.757,0.2157,0.2214,0.2645,1,0
2023-01-21 07:00:00,1.9384,7.29,68.3,0.936,0.2742,0.263,0.3871,1,0
2023-01-21 08:00:00,1.7478,9.27,66.5,0.924,0.1888,0.1431,0.3278,1,0
2023-01-21 09:00:00,1.6741,6.79,66.0,0.965,0.29,0.2333,0.3964,1,0
2023-01-21 10:00:00,1.1713,7.67,63.5,0.961,0.121,0.1549,0.2462,1,0
2023-01-21 11:00:00,1.095,8.18,54.2,0.93,0.1253,0.1096,0.2791,1,0
2023-01-21 12:00:00,1.0228,7.71,65.4,0.904,0.1844,0.1003,0.2617,1,0
2023-01-21 13:00:00,0.9849,8.51,54.3,0.918,0.117,0.1732,0.168,1,0
2023-01-21 14:00:00,1.2654,4.83,53.3,0.916,0.1543,0.2023,0.3297,1,0
2023-01-21 15:00:00,1.0422,7.23,51.5,0.957,0.1928,0.1063,0.2626,1,0
2023-01-21 16:00:00,1.4537,4.24,52.0,0.917,0.2015,0.2155,0.293,1,0
2023-01-21 17:00:00,1.6309,4.13,51.0,0.948,0.2359,0.2119,0.4665,1,0
2023-01-21 18:00:00,1.9936,5.9,56.2,0.961,0.3069,0.3281,0.3388,1,0
2023-01-21 19:00:00,2.4601,3.73,48.3,0.988,0.3011,0.2421,0.3718,1,0
2023-01-21 20:00:00,2.4176,4.35,54.7,0.925,0.4257,0.2164,0.4604,1,0
2023-01-21 21:00:00,2.17,2.35,54.3,0.919,0.3667,0.3096,0.5699,1,0
2023-01-21 22:00:00,1.6026,3.86,53.4,0.917,0.279,0.134,0.3758,1,0
2023-01-21 23:00:00,1.6951,1.55,59.7,0.936,0.2192,0.2864,0.3187,1,0
2023-01-22 00:00:00,1.5318,-1.02,60.3,0.815,0.1794,0.2672,0.3036,1,0
2023-01-22 01:00:00,1.231,2.35,57.0,0.817,0.2322,0.1566,0.1863,1,0
2023-01-22 02:00:00,1.7323,-0.94,67.4,0.771,0.2341,0.2403,0.2797,1,0
2023-01-22 03:00:00,1.5037,0.61,61.4,0.763,0.1621,0.2109,0.3169,1,0
2023-01-22 04:00:00,1.4856,2.09,61.5,0.795,0.2257,0.1717,0.4328,1,0
2023-01-22 05:00:00,1.4012,2.62,67.4,0.764,0.2581,0.1264,0.3653,1,0
2023-01-22 06:00:00,1.7685,4.1,72.7,0.831,0.2272,0.2068,0.5188,1,0
2023-01-22 07:00:00,1.9442,4.13,67.6,0.908,0.2055,0.2419,0.3909,1,0
2023-01-22 08:00:00,2.0759,4.3,69.0,0.975,0.3928,0.3732,0.3404,1,0
2023-01-22 09:00:00,1.3817,9.35,70.1,0.904,0.1811,0.2171,0.3552,1,0
2023-01-22 10:00:00,1.1915,6.49,69.5,0.981,0.1928,0.2119,0.3271,1,0
2023-01-22 11:00:00,1.2516,4.46,71.9,0.963,0.1474,0.1782,0.2723,1,0
2023-01-22 12:00:00,1.0687,7.37,50.5,0.932,0.1666,0.1278,0.3193,1,0
2023-01-22 13:00:00,1.0172,6.12,57.0,0.941,0.1485,0.1242,0.223,1,0
2023-01-22 14:00:00,1.1792,6.18,63.0,0.967,0.2327,0.1743,0.3059,1,0
2023-01-22 15:00:00,0.9984,8.1,53.2,0.919,0.118,0.159,0.1573,1,0
2023-01-22 16:00:00,1.332,5.74,56.2,0.989,0.2167,0.1768,0.3249,1,0
2023-01-22 17:00:00,1.768,3.96,41.4,0.948,0.3226,0.1426,0.285,1,0
2023-01-22 18:00:00,2.0556,5.58,58.7,0.976,0.2283,0.2315,0.4762,1,0
2023-01-22 19:00:00,2.2125,5.86,49.8,0.951,0.3522,0.3371,0.3589,1,0
2023-01-22 20:00:00,2.3525,4.22,49.4,0.945,0.3966,0.21,0.4857,1,0
2023-01-22 21:00:00,2.3509,-0.89,53.1,0.947,0.4252,0.2142,0.5486,1,0
2023-01-22 22:00:00,1.8648,0.64,54.6,0.936,0.281,0.3226,0.4591,1,0
2023-01-22 23:00:00,1.5499,2.09,58.9,0.973,0.2252,0.1255,0.3803,1,0
2023-01-23 00:00:00,1.2149,1.66,54.9,1.0,0.2059,0.1937,0.2092,0,0
2023-01-23 01:00:00,1.2061,1.64,61.4,1.0,0.2298,0.1378,0.3252,0,0
2023-01-23 02:00:00,1.1877,0.95,61.4,0.962,0.1648,0.1941,0.2015,0,0
2023-01-23 03:00:00,1.3529,0.8,67.9,1.0,0.195,0.1506,0.3364,0,0
2023-01-23 04:00:00,0.9475,6.54,66.3,0.97,0.1237,0.1366,0.2004,0,0
2023-01-23 05:00:00,1.1363,4.29,68.9,0.951,0.1863,0.1714,0.2597,0,0
2023-01-23 06:00:00,1.33,5.99,69.2,0.978,0.1452,0.1181,0.2765,0,0
2023-01-23 07:00:00,1.7774,5.81,67.6,0.979,0.2338,0.2882,0.3162,0,0
2023-01-23 08:00:00,1.3869,6.6,72.0,0.531,0.177,0.2464,0.3822,0,0
2023-01-23 09:00:00,1.0291,7.05,61.4,0.124,0.1618,0.0889,0.2673,0,0
2023-01-23 10:00:00,0.6796,5.94,67.0,0.058,0.1066,0.072,0.1635,0,0
2023-01-23 11:00:00,0.5387,5.65,63.4,0.083,0.0756,0.0658,0.1597,0,0
2023-01-23 12:00:00,0.2678,8.61,65.6,0.075,0.0424,0.0222,0.0506,0,0
2023-01-23 13:00:00,0.466,8.21,54.7,0.11,0.0537,0.063,0.0858,0,0
2023-01-23 14:00:00,0.3052,9.03,53.3,0.104,0.0352,0.0332,0.07,0,0
2023-01-23 15:00:00,0.3253,8.25,54.5,0.118,0.0508,0.0489,0.0933,0,0
2023-01-23 16:00:00,0.6776,5.31,48.8,0.141,0.115,0.0954,0.1904,0,0
2023-01-23 17:00:00,0.7866,7.5,44.7,0.092,0.1252,0.1123,0.1557,0,0
2023-01-23 18:00:00,1.7982,6.17,52.3,1.0,0.2256,0.2725,0.4305,0,0
2023-01-23 19:00:00,2.1015,5.29,67.7,1.0,0.231,0.3169,0.5551,0,0
2023-01-23 20:00:00,2.1064,6.9,51.9,1.0,0.4058,0.2136,0.5418,0,0
2023-01-23 21:00:00,1.7705,5.97,55.5,0.981,0.2553,0.1565,0.3383,0,0
2023-01-23 22:00:00,1.5843,3.46,53.0,0.99,0.1723,0.1635,0.3218,0,0
2023-01-23 23:00:00,1.2463,2.98,55.7,1.0,0.216,0.2096,0.2379,0,0
2023-01-24 00:00:00,1.1101,3.76,63.7,1.0,0.1134,0.0918,0.1932,0,0
2023-01-24 01:00:00,1.2562,1.37,58.4,1.0,0.2157,0.2123,0.2021,0,0
2023-01-24 02:00:00,1.2721,1.69,67.3,1.0,0.139,0.1313,0.3578,0,0
2023-01-24 03:00:00,1.107,4.03,75.7,1.0,0.1891,0.1652,0.298,0,0
2023-01-24 04:00:00,1.2053,2.36,65.8,1.0,0.2289,0.1152,0.2553,0,0
2023-01-24 05:00:00,1.132,5.25,66.8,1.0,0.1747,0.11,0.3036,0,0
2023-01-24 06:00:00,1.3506,5.38,72.9,1.0,0.1409,0.2313,0.2771,0,0
2023-01-24 07:00:00,1.8765,4.63,61.7,1.0,0.2666,0.3073,0.2918,0,0
2023-01-24 08:00:00,1.4745,6.68,69.1,0.547,0.1683,0.1321,0.2728,0,0
2023-01-24 09:00:00,0.6108,9.22,79.2,0.137,0.0856,0.1081,0.1642,0,0
2023-01-24 10:00:00,0.5753,7.86,71.1,0.128,0.0848,0.063,0.1529,0,0
2023-01-24 11:00:00,0.3622,8.17,59.5,0.119,0.0394,0.0336,0.062,0,0
2023-01-24 12:00:00,0.3105,8.64,69.1,0.086,0.0495,0.0293,0.0738,0,0
2023-01-24 13:00:00,0.6296,8.73,57.9,0.105,0.0663,0.1074,0.1257,0,0
2023-01-24 14:00:00,0.4736,7.24,53.2,0.056,0.0825,0.047,0.0928,0,0
2023-01-24 15:00:00,0.4014,7.79,51.1,0.092,0.0671,0.0402,0.1136,0,0
2023-01-24 16:00:00,0.7173,5.07,49.1,0.061,0.0961,0.0821,0.1424,0,0
2023-01-24 17:00:00,1.0129,4.72,59.2,0.123,0.1089,0.1344,0.2507,0,0
2023-01-24 18:00:00,2.1408,4.14,46.5,1.0,0.3871,0.3555,0.3501,0,0
2023-01-24 19:00:00,2.1599,5.07,51.9,0.967,0.3693,0.2161,0.4929,0,0
2023-01-24 20:00:00,2.2587,3.88,49.4,0.975,0.3058,0.3491,0.6613,0,0
2023-01-24 21:00:00,1.8692,2.82,51.6,1.0,0.2424,0.2771,0.5298,0,0
2023-01-24 22:00:00,1.5583,3.58,40.6,1.0,0.2202,0.1921,0.41,0,0
2023-01-24 23:00:00,1.2697,2.81,58.3,1.0,0.2498,0.1998,0.2564,0,0
2023-01-25 00:00:00,1.3207,1.83,63.8,1.0,0.1802,0.1551,0.3412,0,0
2023-01-25 01:00:00,1.4085,0.81,53.5,0.972,0.1702,0.218,0.4198,0,0
2023-01-25 02:00:00,1.1936,1.43,65.7,0.974,0.2109,0.1043,0.3524,0,0
2023-01-25 03:00:00,1.2392,0.94,65.8,1.0,0.2113,0.1592,0.2713,0,0
2023-01-25 04:00:00,1.0829,3.97,66.6,1.0,0.1252,0.1639,0.2124,0,0
2023-01-25 05:00:00,1.433,3.19,66.1,0.959,0.2606,0.1646,0.233,0,0
2023-01-25 06:00:00,1.4263,4.52,73.8,0.972,0.2268,0.187,0.3607,0,0
2023-01-25 07:00:00,1.7559,5.85,69.9,1.0,0.2283,0.2992,0.3596,0,0
2023-01-25 08:00:00,1.4112,8.33,68.6,0.478,0.1903,0.1333,0.3716,0,0
2023-01-25 09:00:00,0.5944,8.78,77.5,0.075,0.1072,0.089,0.1769,0,0
